study_id	analysis_id	platform	ion_mode	evidence_family	feature_id	asinh_scale_multiplier	primary_scale	effect	p	interpretation	q_evidence_family	direction
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__60	100	FALSE	0.26429951001033	0.0185436284687198	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0500367540076574	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__135	100	FALSE	1.34691001474597	0.0187053286009934	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0500367540076574	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__254	100	FALSE	-0.400222252150094	0.0191869044544988	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0506123326062467	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__67	100	FALSE	0.280245989374108	0.0192358398067355	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0506123326062467	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__41	100	FALSE	-0.28651903744602	0.0208796808138502	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0540514317842412	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__174	100	FALSE	1.904467107873	0.0207222512625272	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0540514317842412	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__235	100	FALSE	0.447973654452834	0.0211876828229486	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.054409969489332	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__194	100	FALSE	-1.64961080742945	0.0219551541796493	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0554929487532869	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__201	100	FALSE	0.256861071376422	0.0219033315696085	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0554929487532869	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__58	100	FALSE	0.460283856365619	0.0242629768748625	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0608469966939911	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__178	100	FALSE	1.96969642474109	0.0247892303632877	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0616848290435299	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__68	100	FALSE	0.746589892355575	0.0265042293096274	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0649454779266443	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__8	100	FALSE	-0.401828270825302	0.0264385838984946	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0649454779266443	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__24	100	FALSE	0.243706418084571	0.0268657515344402	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0653326230496613	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__98	100	FALSE	-0.397940942992071	0.0305217432159879	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0736652599423467	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__77	100	FALSE	0.395389160409826	0.0319497714310568	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0765363927564868	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__216	100	FALSE	-0.597747138494237	0.0348371126011434	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0828349121849411	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__175	100	FALSE	-0.435074606214565	0.0370116077336503	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0873582800183953	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__24	100	FALSE	1.09412840355676	0.0381103235988729	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0892949917900598	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__160	100	FALSE	0.136374175080224	0.0437905352929488	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.101860592964033	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__27	100	FALSE	-0.410882024992523	0.0446132777708485	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.103027785355701	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__14	100	FALSE	-0.283720037750158	0.0453309898238525	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.103937483810405	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__190	100	FALSE	0.340625027138534	0.0488863313709837	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.111294413972239	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__99	100	FALSE	0.248573087566127	0.0523388225597207	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.118315225645566	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__93	100	FALSE	0.58080792002754	0.0576356031101438	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.129377822366127	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__219	100	FALSE	0.161163361586453	0.0587397590919908	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.130940712975896	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__212	100	FALSE	-0.160221217939254	0.0596373164488483	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.132024679862623	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__2	100	FALSE	-0.279582218398989	0.0635885119440794	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.139807618726366	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__150	100	FALSE	0.182223811407123	0.0651488391775392	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.142263791673402	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__85	100	FALSE	-0.147505019976687	0.068874235554038	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.149382632519231	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__169	100	FALSE	0.460433037628692	0.0698331201072979	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.150445849358675	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__123	100	FALSE	0.189267609462228	0.0712800766231596	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.152539363973562	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__222	100	FALSE	0.119895394971445	0.0732855686036585	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.155792500144201	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__31	100	FALSE	0.341671025990538	0.0796156460480942	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.168135673562094	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__125	100	FALSE	0.239196800411152	0.0846134525075904	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.177522341535533	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__12	100	FALSE	-0.133150110446931	0.0877244490065704	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.182854208643566	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__116	100	FALSE	0.268737339283476	0.0892948947536264	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.184926846554284	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__96	100	FALSE	0.119537965936419	0.0901936460432076	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.185590771665831	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__84	100	FALSE	0.100090838585471	0.098172261831609	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.20072163087864	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__18	100	FALSE	0.198069911239929	0.100694034261323	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.202017406236779	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__181	100	FALSE	0.282757061708759	0.100622481447506	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.202017406236779	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__184	100	FALSE	0.767831153271575	0.100528639577506	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.202017406236779	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__172	100	FALSE	0.203556534166486	0.112069355607017	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.223442628259952	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__198	100	FALSE	-0.230125144015766	0.115655947542425	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.228929432457968	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__205	100	FALSE	0.269625508428893	0.116247655734109	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.228929432457968	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__159	100	FALSE	0.179308337835333	0.117552406456718	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.228958973397808	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__162	100	FALSE	-0.42953073127332	0.117689191933453	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.228958973397808	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__156	100	FALSE	-0.133239321404109	0.120509410391649	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.233033257444091	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__121	100	FALSE	0.366879089888865	0.123671593526607	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.237716057018208	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__206	100	FALSE	-0.429828035093641	0.126066803621235	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.240877642633431	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__169	100	FALSE	0.197646631530208	0.129095589583598	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.245205232286005	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__152	100	FALSE	0.0640070253596767	0.130481815267156	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.246380368827983	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__75	100	FALSE	0.263723868887114	0.133050988176859	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.249762381314455	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__249	100	FALSE	0.0953436466827298	0.138947563601734	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.259314929745097	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__210	100	FALSE	0.361062774685554	0.1546086786298	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.286875062659917	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__100	100	FALSE	0.0508734793934697	0.156542002051903	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.288793003785408	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__48	100	FALSE	-0.100743875899716	0.176826241032939	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.324349847837563	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__77	100	FALSE	0.353587103245665	0.190950388958966	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.345790044491104	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__101	100	FALSE	0.153051295826747	0.191427111246277	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.345790044491104	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__112	100	FALSE	-1.18153262742753	0.191746504421858	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.345790044491104	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__259	100	FALSE	0.175454490455655	0.203218603652788	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.360404263936712	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__15	100	FALSE	-0.239903097756069	0.202581305476983	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.360404263936712	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__21	100	FALSE	0.687083522207182	0.201132896699282	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.360404263936712	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__210	100	FALSE	-0.551066309543909	0.206219728291053	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.36371721308477	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__181	100	FALSE	0.291512038813554	0.217426317415399	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.381387146941766	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__45	100	FALSE	-0.119211896145268	0.225408583815134	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.393239975025315	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__180	100	FALSE	0.197261915185487	0.230530693043807	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.400001905227363	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__73	100	FALSE	0.102540646393749	0.237117133043602	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.409218277994603	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__4	100	FALSE	0.121081027273139	0.246676115879513	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.423438680199592	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__116	100	FALSE	0.197363668954733	0.255746960080114	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.436674330775089	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__267	100	FALSE	0.16622859986956	0.257847031888648	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.437930673207704	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__197	100	FALSE	0.0756101884012885	0.265072628475008	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.447833230213041	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__132	100	FALSE	0.135112164575845	0.273226518192961	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.459192211203876	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__149	100	FALSE	0.425278312660225	0.276002572051974	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.461441800149394	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__49	100	FALSE	0.184525348488355	0.289821486182292	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.482034699816144	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__266	100	FALSE	0.16122417473	0.294119447355868	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.486661559800174	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__25	100	FALSE	-0.107947888439143	0.296903624816572	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.488749043928818	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__43	100	FALSE	0.116309069024915	0.298458136421043	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.488801335669157	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__56	100	FALSE	0.133061880150592	0.301555551152081	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.491367167105676	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__269	100	FALSE	-0.226768931250889	0.305956737419001	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.494862839040967	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__51	100	FALSE	0.27749900595054	0.306784127629758	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.494862839040967	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__11	100	FALSE	-0.385887206540566	0.32970086960355	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.529169895713698	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__97	100	FALSE	0.592478095185189	0.341666123973878	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.538350613409848	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__123	100	FALSE	0.0562286085786967	0.339181938653256	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.538350613409848	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__154	100	FALSE	-0.148597228008619	0.342129361793175	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.538350613409848	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__166	100	FALSE	0.0910305520485815	0.337396886584954	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.538350613409848	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__268	100	FALSE	0.143807419298217	0.352181971647624	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.55146542877506	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__13	100	FALSE	0.117650173779475	0.359417683381244	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.554678251756632	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__109	100	FALSE	0.12192019692753	0.359293551731045	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.554678251756632	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__159	100	FALSE	-0.2079836213897	0.356726970006635	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.554678251756632	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__90	100	FALSE	-0.392430926517314	0.362342301717464	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.55651616675266	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__145	100	FALSE	0.105789014916565	0.370542023469153	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.566399950159991	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__165	100	FALSE	-0.326363429866656	0.37531985292672	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.57098423122975	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__147	100	FALSE	-0.169293563871557	0.385621040432306	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.583888462164011	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__22	100	FALSE	0.150376496572585	0.399469781632535	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.602017839925088	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__28	100	FALSE	0.0740987842709515	0.403102875811328	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.604654313716992	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__170	100	FALSE	0.123783179530907	0.407968471165108	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.609106415088371	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__56	100	FALSE	0.0800591010632985	0.426718421740986	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.633228912723411	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__110	100	FALSE	-0.158670083793323	0.43004331144456	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.633228912723411	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__215	100	FALSE	0.144872898269159	0.429228059967972	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.633228912723411	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__16	100	FALSE	0.10456531879472	0.440445541477675	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.645584560796043	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__176	100	FALSE	0.125793909125029	0.454249185296485	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.662790856728053	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__35	100	FALSE	-0.201867089116942	0.466422051135504	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.677472753006773	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__236	100	FALSE	0.110009549281393	0.477791089322868	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.68776206131229	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__61	100	FALSE	-0.0294086940600009	0.476760773576524	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.68776206131229	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__192	100	FALSE	-0.303813527766264	0.482037243199074	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.690776585120102	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__163	100	FALSE	0.0709687721005707	0.485354186814775	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.692438639855746	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__200	100	FALSE	0.137025159670012	0.498396982213221	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.707900138453291	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__44	100	FALSE	-0.043590815111024	0.511367021645033	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.723122528405531	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__148	100	FALSE	0.103070528255418	0.519023608971876	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.730730607368299	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__76	100	FALSE	0.0238585334727984	0.522853294594979	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.732907893296893	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__32	100	FALSE	0.304695635672096	0.530251825733335	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.735847563995831	higher_in_early_ESCC
