gene_id	gene_name	gene_type	chromosome	start	end	nonmissing_patients	median_copy_number	median_relative_log2	relative_log2_iqr	gain_frequency	loss_frequency	amplification_frequency	homozygous_deletion_frequency	dominant_cnv_event	recurrent_cnv_class	expressed_filter	cnv_coverage_filter	cnv_variation_filter	test_eligible	n_patients	spearman_rho_relative_cnv	p_relative_cnv	q_relative_cnv	spearman_rho_absolute_cnv	p_absolute_cnv	q_absolute_cnv	direction_stable_between_cnv_scales	discordance_code	dosage_evidence	mutation_symbol	nonsynonymous_variants	mutated_patients	likely_lof_variants	likely_lof_patients	hotspot_variants	max_observed_aa_position	oncodrive_cluster_score	oncodrive_fraction_in_clusters	oncodrive_p	oncodrive_fdr	mutation_frequency_96	recurrent_mutation	gene_span_bp	long_gene_passenger_flag	large_protein_mutability_flag	oncodrive_support_only	high_confidence_mutation_pattern	recurrent_high_level_cnv	recurrent_broad_cnv	strong_dosage	conditional_dosage	precise_reverse_dosage	multi_event_convergence	multi_event_convergence_status	evidence_unit_count	candidate_model_eligible	decision	primary_candidate_route
ENSG00000114738.11	MAPKAPK3	protein_coding	chr3	50611520	50649291	96	2	-0.485426827170242	0.251538766995965	0	0.78125	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.448181888425452	5.25101408775913e-06	2.1273498643702e-05	0.22070310274257	0.0316147384911382	0.0645425166684828	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	37772	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000177556.12	ATOX1	protein_coding	chr5	151742316	151772532	96	2	0	0.485426827170242	0.0520833333333333	0.395833333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.447951663830279	5.31691424010324e-06	2.15153498382225e-05	0.13998646873066	0.176046228323948	0.263553812322195	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	30217	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000135930.14	EIF4E2	protein_coding	chr2	232550674	232583644	96	2	0	0.393284266331092	0.104166666666667	0.302083333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.447890693971027	5.33449642341408e-06	2.1565853886432e-05	0.268200441267049	0.00859343021345591	0.0221417882907452	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	32971	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000113583.8	C5orf15	protein_coding	chr5	133955510	133968674	96	2	0	0.485426827170242	0.0416666666666667	0.40625	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.447295555225686	5.5090191816074e-06	2.22218133782268e-05	0.408867267875101	3.89364240574307e-05	0.000273266037574065	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	13165	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000130347.13	RTN4IP1	protein_coding	chr6	106570771	106629498	96	2	0	0.0733258024315636	0.114583333333333	0.239583333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.446129952446122	5.86651750092703e-06	2.35291508370514e-05	0.19144431614001	0.0630986102880562	0.114521341405959	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	58728	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000182208.14	MOB2	protein_coding	chr11	1469457	1501247	96	2	0	0.485426827170242	0.0416666666666667	0.375	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.446077877101659	5.88298816672578e-06	2.3572845475645e-05	0.150194918194833	0.146280894434625	0.226872239601311	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	31791	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000182600.9	SNORC	protein_coding	chr2	232857270	232878708	96	2	0	0.393284266331092	0.104166666666667	0.302083333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.445787738600672	5.97555448729241e-06	2.38683407898716e-05	0.341746399266081	0.000700221284158716	0.00284530801848793	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	21439	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000174775.17	HRAS	protein_coding	chr11	532242	537287	96	2	0	0.485426827170242	0.0416666666666667	0.364583333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.445775195019022	5.97958716878849e-06	2.38769283610125e-05	0.154683385250023	0.13446287690021	0.211850964333946	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	5046	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000095485.18	CWF19L1	protein_coding	chr10	100232298	100267680	96	2	0	0.485426827170242	0.0625	0.322916666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.445638318909399	6.02375878096522e-06	2.40230531006921e-05	0.324379523780686	0.00134131335493805	0.00490358488536302	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	35383	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000175471.19	MCTP1	protein_coding	chr5	94703741	95284575	96	2	-0.181285039692354	0.485426827170242	0.0520833333333333	0.5	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.445168802608349	6.17762251465729e-06	2.45363635236091e-05	0.209988536217534	0.0411066631891747	0.0802887267157114	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	580835	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000152939.17	MARVELD2	protein_coding	chr5	69415065	69444330	96	2	-0.485426827170242	0.548311518919233	0.03125	0.541666666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.444985345293278	6.23874175693706e-06	2.47636065607123e-05	0.378258282515386	0.000157185342271869	0.000848988292458195	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	29266	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000023041.11	ZDHHC6	protein_coding	chr10	112424428	112446917	96	2	0	0.485426827170242	0.03125	0.333333333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.444859630432463	6.28095208622991e-06	2.49077655902338e-05	0.184474350572411	0.0735144093435203	0.129505450659053	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	22490	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000113580.15	NR3C1	protein_coding	chr5	143277931	143435512	96	2	0	0.485426827170242	0.0416666666666667	0.416666666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.4448061295178	6.29899709107793e-06	2.49715164454674e-05	0.27811058958729	0.00635539502238208	0.0173667570941283	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	157582	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000168297.16	PXK	protein_coding	chr3	58332880	58426127	96	2	-0.485426827170242	0.251538766995965	0	0.791666666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.444660252349955	6.34844733414942e-06	2.51439753565531e-05	0.225729580870944	0.0278434385470277	0.0581060535878566	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	93248	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000177030.17	DEAF1	protein_coding	chr11	644233	706715	96	2	0	0.485426827170242	0.0416666666666667	0.364583333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.44461027045165	6.36547434049919e-06	2.51956759008148e-05	0.320867743430913	0.00152281084543612	0.00545296131013292	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	62483	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000183474.16	GTF2H2C	protein_coding	chr5	69560191	69595221	96	2	-0.485426827170242	0.548311518919233	0.03125	0.541666666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.444324922789091	6.46350783792694e-06	2.55438474292893e-05	0.459668243085179	2.7857764426957e-06	3.23231627138764e-05	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	35031	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000166189.8	HPS6	protein_coding	chr10	102065349	102068036	96	2	0	0.485426827170242	0.0625	0.333333333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.4439564859972	6.59218968296193e-06	2.59553398197216e-05	0.165992489617706	0.10791168203423	0.177731941760792	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	2688	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000116120.11	FARSB	protein_coding	chr2	222566899	222656092	96	2	0	0.362570079384708	0.135416666666667	0.291666666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.443777584692316	6.65553940082396e-06	2.61722637771316e-05	0.327203462719531	0.00120986044621253	0.00448770113450344	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	89194	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000163481.8	RNF25	protein_coding	chr2	218663892	218672002	96	2	0	0.362570079384708	0.125	0.291666666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.443293668321595	6.829778673767e-06	2.6815867845422e-05	0.264687397315181	0.00953901835982503	0.0241850921310078	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	8111	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000007341.19	ST7L	protein_coding	chr1	112523514	112620825	96	2	0	0.362570079384708	0.114583333333333	0.28125	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.443244615639958	6.84767818462867e-06	2.68778256692853e-05	0.36325773180117	0.000296720222364996	0.00141893131977107	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	97312	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000170469.11	SPATA24	protein_coding	chr5	139396563	139404089	96	2	0	0.485426827170242	0.0520833333333333	0.40625	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.443035896860438	6.92433505257201e-06	2.71283339934254e-05	0.150317007788161	0.145949418550197	0.226441219238267	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	7527	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000169228.14	RAB24	protein_coding	chr5	177301198	177303744	96	2	0	0.485426827170242	0.0625	0.375	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.442428997937486	7.15184525381193e-06	2.78732948705725e-05	0.181445344532821	0.0784524727524062	0.136666793879947	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	2547	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000133226.17	SRRM1	protein_coding	chr1	24631716	24673281	96	2	0	0.0733258024315636	0.114583333333333	0.239583333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.442155467130162	7.25666704793115e-06	2.82211136160266e-05	0.28066678463949	0.00586932667733635	0.0162948338270533	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	41566	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000183605.17	SFXN4	protein_coding	chr10	119140767	119165714	96	2	0	0.485426827170242	0.0416666666666667	0.3125	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.441853588811604	7.37402890276927e-06	2.85922636090879e-05	0.285572657766669	0.00502793172017322	0.0144230332674139	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	24948	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000133812.16	SBF2	protein_coding	chr11	9778667	10294219	96	2	0	0.485426827170242	0.0833333333333333	0.322916666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.441412397244842	7.54876695548952e-06	2.92048390877115e-05	0.342518924076362	0.000679665922945366	0.00278172247040938	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	515553	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000177542.11	SLC25A22	protein_coding	chr11	790475	798281	96	2	0	0.485426827170242	0.0416666666666667	0.364583333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.441232771034841	7.62101900062707e-06	2.94578647157607e-05	0.281241094190911	0.0057647657850052	0.0160537460881502	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	7807	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000107874.11	CUEDC2	protein_coding	chr10	102423245	102432584	96	2	0	0.485426827170242	0.0625	0.333333333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.440977950716048	7.72463318432043e-06	2.98215519158453e-05	0.390729860495489	9.04932673903338e-05	0.000538543227144164	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	9340	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000077684.16	JADE1	protein_coding	chr4	128809700	128875224	96	2	0	0.485426827170242	0.0729166666666667	0.385416666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.440382664586109	7.97187184859281e-06	3.06826339252971e-05	0.271167299924957	0.0078600993662716	0.0206039231424259	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	65525	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000065135.12	GNAI3	protein_coding	chr1	109548615	109600195	96	2	0	0.362570079384708	0.145833333333333	0.270833333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.440045520644868	8.11517788111594e-06	3.11963279443202e-05	0.154250484142682	0.135570019255842	0.213179815555499	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	51581	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000163938.17	GNL3	protein_coding	chr3	52681156	52694497	96	2	-0.485426827170242	0.251538766995965	0	0.78125	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.439882521704915	8.18532735232712e-06	3.14278902459015e-05	0.32961227945	0.00110710435199125	0.00416997249538254	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	13342	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000118985.16	ELL2	protein_coding	chr5	95885098	95961851	96	2	-0.210557766376846	0.485426827170242	0.0416666666666667	0.5	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.439841658369388	8.20300277438573e-06	3.14766962737549e-05	0.117259936073281	0.257765809534853	0.357227187905257	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	76754	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000112893.9	MAN2A1	protein_coding	chr5	109689366	109869625	96	2	0	0.485426827170242	0.0416666666666667	0.479166666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.438815032792393	8.65902455076173e-06	3.3056516963504e-05	0.19864449259417	0.0536323764173932	0.100327448317631	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	180260	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000164048.14	ZNF589	protein_coding	chr3	48241100	48299253	96	2	-0.485426827170242	0.282252953942348	0	0.770833333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.438596497089066	8.75912480950036e-06	3.34084874688973e-05	0.257314670937893	0.0118247104794981	0.0287943506722341	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	58154	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000139505.11	MTMR6	protein_coding	chr13	25246201	25288009	96	2	0	0.485426827170242	0.0520833333333333	0.447916666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.438572797632138	8.77004547588518e-06	3.34400832005941e-05	0.263658613284947	0.00983267535970598	0.0247957822453353	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	41809	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000170482.17	SLC23A1	protein_coding	chr5	139367196	139384553	96	2	0	0.485426827170242	0.0520833333333333	0.40625	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.438471658650861	8.81679413794201e-06	3.36082306153834e-05	0.233008276373567	0.0230627709732077	0.0497587719432155	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	17358	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000158042.9	MRPL17	protein_coding	chr11	6680385	6683340	96	2	0	0.485426827170242	0.0625	0.354166666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.43824743310992	8.92127266673545e-06	3.39758498376994e-05	0.249338730329734	0.0148220466843764	0.0346750038832801	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	2956	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000145912.9	NHP2	protein_coding	chr5	178149463	178153894	96	2	0	0.485426827170242	0.0625	0.375	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.436409869955804	9.82240674755161e-06	3.70296558776604e-05	0.270241107673796	0.008082874388098	0.0210659706103286	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	4432	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000168246.6	UBTD2	protein_coding	chr5	172209646	172283764	96	2	0	0.485426827170242	0.0625	0.375	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.436367071928304	9.8443799759611e-06	3.71014641471437e-05	0.311894876495174	0.00209186871450061	0.00705185514016395	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	74119	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000126698.11	DNAJC8	protein_coding	chr1	28199456	28233029	96	2	0	0.0733258024315636	0.145833333333333	0.239583333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.435525998408926	1.02856864392734e-05	3.85812113051955e-05	0.175729986175556	0.088490918392558	0.150818683920766	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	33574	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000132256.19	TRIM5	protein_coding	chr11	5663195	5938619	96	2	0	0.485426827170242	0.0520833333333333	0.364583333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.43473408095416	1.07181277251415e-05	4.00021470895364e-05	0.287373151146424	0.00474716104925635	0.0137525131356875	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	275425	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000144233.10	AMMECR1L	protein_coding	chr2	127861630	127885956	96	3	0	0.289506617194985	0.239583333333333	0.09375	0	0	none	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.434704482402703	1.07346169392873e-05	4.00519011544694e-05	0.291641463215584	0.00413657084942089	0.0122521618026824	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	24327	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000138794.10	CASP6	protein_coding	chr4	109688622	109703583	96	2	0	0.485426827170242	0.09375	0.385416666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.434344529496435	1.09370610127848e-05	4.07353326766922e-05	0.258986905252416	0.0112681186485276	0.0276888743849307	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	14962	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000162244.12	RPL29	protein_coding	chr3	51993522	51995895	96	2	-0.485426827170242	0.251538766995965	0	0.78125	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.434221972524327	1.10068036039794e-05	4.09501901626808e-05	0.283396801114418	0.00538687816886318	0.0152389892789478	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	2374	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000107862.6	GBF1	protein_coding	chr10	102245371	102382899	96	2	0	0.485426827170242	0.0625	0.333333333333333	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.43406929615483	1.1094270253896e-05	4.12481780591935e-05	0.167452412626101	0.104804949567828	0.173455317667784	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	137529	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000175348.11	TMEM9B	protein_coding	chr11	8947202	8965011	96	2	0	0.485426827170242	0.0729166666666667	0.322916666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.433557107722573	1.1392488749006e-05	4.22994648300372e-05	0.230147652328587	0.0248506606794134	0.052931823771636	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	17810	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000145390.11	USP53	protein_coding	chr4	119212587	119295517	96	2	0	0.485426827170242	0.0833333333333333	0.375	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.433555044039179	1.13937053981554e-05	4.22994648300372e-05	0.115548435768131	0.264825887403247	0.364937727268062	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	82931	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000151849.15	CENPJ	protein_coding	chr13	24882279	24922889	96	2	0	0.485426827170242	0.0625	0.447916666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.433190042496638	1.16108223663818e-05	4.29802174208798e-05	0.536404983162395	2.11024418462539e-08	5.79266596307774e-07	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	40611	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
