factor	model_variant	term	gene_id	coefficient	source_weight	selected_nonzero	feature_count	training_n	lambda_1se	alpha	preprocessing	model_role	rna_squared_weight_mass_fraction	orientation_rule	external_outcomes_seen_during_definition
Factor3	ridge314_primary	ENSG00000146267	ENSG00000146267	-0.0083501457301766		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000146676	ENSG00000146676	-0.000613979004731714		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000147138	ENSG00000147138	0.00259653002520166		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000147689	ENSG00000147689	0.0141812130572857		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000147697	ENSG00000147697	0.0161516946624346		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000148344	ENSG00000148344	-0.00153089321598509		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000149257	ENSG00000149257	0.0029481291846731		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000149380	ENSG00000149380	0.00452821776682377		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000149557	ENSG00000149557	0.00841872245833342		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000150093	ENSG00000150093	0.0066169657975242		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000150630	ENSG00000150630	0.00748700059543835		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000151135	ENSG00000151135	-0.00528850594536696		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000151388	ENSG00000151388	0.00418928514100008		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000151617	ENSG00000151617	0.00775358869224411		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000152049	ENSG00000152049	-0.00409496246640545		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000153048	ENSG00000153048	0.0102561547271254		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000153283	ENSG00000153283	-0.00264250113984867		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000153294	ENSG00000153294	0.00222308436018609		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000153561	ENSG00000153561	-0.014343747011524		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000153563	ENSG00000153563	-0.00141939150881978		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000153885	ENSG00000153885	0.00336685593092966		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000154096	ENSG00000154096	0.00286128256119762		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000156738	ENSG00000156738	-0.00451938374569457		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000157227	ENSG00000157227	0.00349228307718668		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000157379	ENSG00000157379	0.00392459729867746		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000158186	ENSG00000158186	-0.0090991294794225		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000158315	ENSG00000158315	0.00207150182671791		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000158552	ENSG00000158552	-0.0109221411804091		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000159348	ENSG00000159348	0.0086084783082111		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000160654	ENSG00000160654	-0.00074478646983636		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000161405	ENSG00000161405	-0.00838099064810746		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000161638	ENSG00000161638	0.012643005521561		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000162366	ENSG00000162366	-0.00112411731926285		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000162409	ENSG00000162409	-0.0114601130086822		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000162576	ENSG00000162576	-0.000980479563530389		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000162739	ENSG00000162739	-0.00363899858452971		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000162745	ENSG00000162745	0.00105558848547437		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000162777	ENSG00000162777	-0.0104834500692324		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000162946	ENSG00000162946	-0.00749737967382671		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000163209	ENSG00000163209	-0.00964550061504337		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000163220	ENSG00000163220	-7.24876142834092e-05		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000163297	ENSG00000163297	-0.00271817237869422		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000163359	ENSG00000163359	0.00440442989289528		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000163430	ENSG00000163430	-0.00348789830960705		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000163520	ENSG00000163520	-0.00497083052432908		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000163534	ENSG00000163534	-0.00358405274126147		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000163564	ENSG00000163564	-0.00213713820949467		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000163577	ENSG00000163577	0.00671804256439532		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000163596	ENSG00000163596	-0.0133495447269273		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000164111	ENSG00000164111	0.0077085502834955		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000164283	ENSG00000164283	0.00960193717983804		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000164294	ENSG00000164294	0.00645272325258081		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000164465	ENSG00000164465	0.0131436858782027		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000164520	ENSG00000164520	-0.00383357273772967		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000164574	ENSG00000164574	0.00546588233489398		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000164691	ENSG00000164691	-0.0017654175694931		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000164692	ENSG00000164692	0.00492011313568722		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000164938	ENSG00000164938	-0.00755145187629392		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000165272	ENSG00000165272	-0.0109209369732297		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000165617	ENSG00000165617	0.0028235904771073		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000165915	ENSG00000165915	0.00273353559345171		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000166130	ENSG00000166130	0.0103625752122091		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000166250	ENSG00000166250	0.00846634671422719		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000166428	ENSG00000166428	-0.00786616014443755		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000166501	ENSG00000166501	-0.00514447425926025		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000166922	ENSG00000166922	0.00147403091573163		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000167077	ENSG00000167077	-0.00684362188147536		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000167123	ENSG00000167123	0.00482194820714868		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000167208	ENSG00000167208	0.00128397414781268		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000167286	ENSG00000167286	-0.00294120807414635		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000167397	ENSG00000167397	-0.000994382116648361		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000167984	ENSG00000167984	-0.00245845316217561		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000168398	ENSG00000168398	0.0139521797300256		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000168421	ENSG00000168421	-0.00823847392824242		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000168487	ENSG00000168487	0.0104090885339893		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000168542	ENSG00000168542	0.00352873416374582		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000168918	ENSG00000168918	0.000201234207748384		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000169442	ENSG00000169442	-0.00184882098324178		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000170476	ENSG00000170476	-0.00705902388459463		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000170558	ENSG00000170558	-0.00539693523567448		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000171236	ENSG00000171236	-0.00955520616078255		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000171388	ENSG00000171388	0.0149390898857948		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000171401	ENSG00000171401	-0.0113211810048571		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
