feature_id	effect	p	complete_candidate_pairs	study_id	analysis_id	platform	ion_mode	evidence_family	pairing_confidence	pairing_basis	interpretation	estimable	q_evidence_family	direction
AN004962__130	-0.000325950653837561	0.858988746261468	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	lower_in_early_ESCC
AN004962__147	-0.00148018273753254	0.878696225905536	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	lower_in_early_ESCC
AN004962__151	0.000763390870350154	0.828932341343081	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	higher_in_early_ESCC
AN004962__153	-0.00157121853401486	0.878968913257425	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	lower_in_early_ESCC
AN004962__176	-0.0229660849269153	0.851472953106559	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	lower_in_early_ESCC
AN004962__207	0.00033542916003894	0.832791013076825	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	higher_in_early_ESCC
AN004962__221	-0.0226398900884255	0.86853678937438	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	lower_in_early_ESCC
AN004962__263	-0.0242595692446778	0.887465485344738	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	lower_in_early_ESCC
AN004963__12	-0.0014110529819807	0.873173799048214	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	lower_in_early_ESCC
AN004963__29	0.00191343077597921	0.828549507021599	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	higher_in_early_ESCC
AN004963__79	0.00628549827583871	0.885878889344107	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	higher_in_early_ESCC
AN004963__91	0.00821552464450048	0.837768561423181	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	higher_in_early_ESCC
AN004963__101	0.00178246267020567	0.840558347915671	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	higher_in_early_ESCC
AN004963__104	-0.00225409788620938	0.858549274596507	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	lower_in_early_ESCC
AN004963__106	-0.00165277986247067	0.88100063101365	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	lower_in_early_ESCC
AN004963__156	-0.00155409150149062	0.86039661159177	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	lower_in_early_ESCC
AN004963__166	0.00138438182378616	0.875786576326664	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	higher_in_early_ESCC
AN004963__208	-0.00133427571499802	0.881681544488257	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	lower_in_early_ESCC
AN004963__210	-0.0135876537882132	0.855559130917752	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	lower_in_early_ESCC
AN004963__18	-0.00250126243371733	0.899761925646089	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.953213129149817	lower_in_early_ESCC
AN004962__247	0.0495378481362974	0.903620154763064	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.954151544996525	higher_in_early_ESCC
AN004962__83	0.00752729902166095	0.915419628053102	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.963441641328019	higher_in_early_ESCC
AN004962__23	0.000596714652745473	0.930585314379505	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.975305915596765	higher_in_early_ESCC
AN004962__223	-0.000128624484640095	0.933953271784996	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.975305915596765	lower_in_early_ESCC
AN004963__128	0.000722645707893516	0.935807545183189	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.975305915596765	higher_in_early_ESCC
AN004962__90	-0.00794089598100528	0.961323065479658	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.992851730800707	lower_in_early_ESCC
AN004962__106	0.00521044657239084	0.967940488789533	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.992851730800707	higher_in_early_ESCC
AN004963__61	-0.00029518738856253	0.973301059755751	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.992851730800707	lower_in_early_ESCC
AN004963__81	-0.000336259029426892	0.969643384579411	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.992851730800707	lower_in_early_ESCC
AN004963__142	0.000337554765224053	0.969476703838358	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.992851730800707	higher_in_early_ESCC
AN004963__145	0.000284995141224422	0.974293754524058	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.992851730800707	higher_in_early_ESCC
AN004963__212	-0.000559327720710352	0.961018501331509	13	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.992851730800707	lower_in_early_ESCC
AN004963__105	0.00019924672482476	0.981978708215825	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.997516346004051	higher_in_early_ESCC
AN004962__187	-0.00013497358790842	0.998269974782549	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.99928185079135	lower_in_early_ESCC
AN004963__117	5.1875030783105e-05	0.99530658546248	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.99928185079135	higher_in_early_ESCC
AN004963__167	7.39999930734158e-05	0.993304774975748	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.99928185079135	higher_in_early_ESCC
AN004963__187	7.93749392964845e-06	0.99928185079135	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.99928185079135	higher_in_early_ESCC
AN004963__197	-0.00147015205160859	0.992399936357549	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.99928185079135	lower_in_early_ESCC
