study_id	analysis_id	platform	ion_mode	evidence_family	within_analysis_evidence_unit	feature_id	metabolite_name	normalized_name_key	n_escc_nonmissing	n_normal_nonmissing	positive_count_total	positive_detection_rate_escc	positive_detection_rate_normal	missing_fraction_all	zero_count_all	negative_count_all	censoring_sensitive	all_na	all_zero	zero_variance	primary_test	exclusion_reason	source_unit_conflict	source_upstream_imputation	additional_imputation_by_this_script	absolute_concentration_claim_allowed
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__60	L-Ornithine	lornithine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__61	L-Aspartic acid	lasparticacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__62	2-Phenylacetamide	2phenylacetamide	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__63	Adenine	adenine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__64	S-Methyl-L-cysteine	smethyllcysteine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__65	N-Methylnicotinamide	nmethylnicotinamide	16	16	31	1	0.9375	0	0	1	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__66	Hypoxanthine	hypoxanthine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__67	1-Methylnicotinamide	1methylnicotinamide	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__68	Hydroxytyrosol	hydroxytyrosol	16	16	25	0.8125	0.75	0	3	4	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__69	Tyramine	tyramine	16	16	0	0	0	0	32	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__7	Trimethylamine N-oxide	trimethylaminenoxide	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__70	Trigonelline	trigonelline	16	16	29	0.9375	0.875	0	2	1	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__71	Nicotinamide N-oxide	nicotinamidenoxide	16	16	2	0.0625	0.0625	0	30	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__72	Urocanic acid	urocanicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__73	6-Hydroxynicotinic acid	6hydroxynicotinicacid	16	16	0	0	0	0	32	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__74	Histidinol	histidinol	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__75	O-Phosphoethanolamine	ophosphoethanolamine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__76	Ectoine	ectoine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__77	1,1-Dimethyl-prolinium	11dimethylprolinium	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__78	N-Acetylcadaverine	nacetylcadaverine	16	16	30	0.875	1	0	2	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__79	Acetylcholine	acetylcholine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__8	L-Glycine	lglycine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__80	Isobutyrylglycine	isobutyrylglycine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__81	4-Acetamidobutyric acid	4acetamidobutyricacid	16	16	7	0.375	0.0625	0	22	3	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__82	4-(Trimethylammonio)butanoate	4trimethylammoniobutanoate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__83	L-Glutamine	lglutamine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__84	L-Lysine	llysine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__85	L-Glutamic acid	lglutamicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__86	6-Methyladenine	6methyladenine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__87	3-Methyladenine	3methyladenine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__88	L-Methionine	lmethionine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__89	Acetaminophen	acetaminophen	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__9	Isoamylamine	isoamylamine	16	16	0	0	0	0	32	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__90	Guanine	guanine	16	16	31	0.9375	1	0	1	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__91	2-Phenylglycine	2phenylglycine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__92	Mercaptopurine	mercaptopurine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__93	Oxypurinol	oxypurinol	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__94	Xylitol	xylitol	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__95	Cystamine	cystamine	16	16	13	0.75	0.0625	0	19	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__96	Octopamine	octopamine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__97	Dopamine	dopamine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__98	L-Cysteinesulfinic acid	lcysteinesulfinicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__99	Tiglylglycine	tiglylglycine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__1	Glycolic Acid	glycolicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__10	p-Cresol	pcresol	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__100	2-Isopropylmalic acid	2isopropylmalicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__101	Allantoic acid	allantoicacid	16	16	15	0.5	0.4375	0	17	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__102	N-carbamoyl-L-aspartate	ncarbamoyllaspartate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__103	N-Formyl-L-methionine	nformyllmethionine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__104	Gluconolactone	gluconolactone	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__105	Cyclamic acid	cyclamicacid	16	16	31	1	0.9375	0	1	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__106	Hippuric acid	hippuricacid	16	16	30	1	0.875	0	2	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__107	4-Hydroxyphenylpyruvic acid	4hydroxyphenylpyruvicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__108	Homovanillic acid	homovanillicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__109	D-Tagatose	dtagatose	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__11	2-Furoic acid	2furoicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__110	D-Fructose	dfructose	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__111	L-Sorbose	lsorbose	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__112	D-(+)-Allose	dallose	16	16	23	0.625	0.8125	0	9	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__113	Caffeic acid	caffeicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__114	D-Glucose	dglucose	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__115	Inositol	inositol	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__116	L-Methionine sulfone	lmethioninesulfone	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__117	3-Methyluric acid	3methyluricacid	16	16	31	1	0.9375	0	1	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__118	Galactitol	galactitol	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__119	4-Pyridoxic acid	4pyridoxicacid	16	16	12	0.375	0.375	0	20	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__12	Maleic acid	maleicacid	16	16	13	0.25	0.5625	0	19	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__120	L-Homocysteic?Acid	lhomocysteicacid	16	16	1	0	0.0625	0	31	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__121	3-Indoleacrylic Acid	3indoleacrylicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__122	3-Hydroxydecanoic acid	3hydroxydecanoicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__123	Azelaic acid	azelaicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__124	alpha-Cyano-4-hydroxycinnamic acid	alphacyano4hydroxycinnamicacid	16	16	31	0.9375	1	0	0	1	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__125	Kynurenic acid	kynurenicacid	16	16	31	0.9375	1	0	1	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__126	N-Acetyl-L-glutamic acid	nacetyllglutamicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__127	gamma-Carboxyglutamic acid	gammacarboxyglutamicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__128	Quinic acid	quinicacid	16	16	31	0.9375	1	0	1	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__129	Citric Acid	citricacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__13	Levulinic-acid	levulinicacid	16	16	20	0.6875	0.5625	0	12	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__130	Isocitric acid	isocitricacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__131	Methyl hippurate	methylhippurate	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__132	4-Methylhippuric acid	4methylhippuricacid	16	16	0	0	0	0	32	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
